CODE,CNT,PRICE,CURRENCY
5022338,Guatemala,9.1300,RUR
5022339,Guatemala,9.1300,RUR
502236,Guatemala,9.1300,RUR
502241,Guatemala Mobile,9.1300,RUR
5022431,Guatemala,9.1300,RUR
5022432,Guatemala,9.1300,RUR
5022433,Guatemala,9.1300,RUR
5022434,Guatemala,9.1300,RUR
5022435,Guatemala,9.1300,RUR
5022436,Guatemala,9.1300,RUR
5022437,Guatemala,9.1300,RUR
5022438,Guatemala,9.1300,RUR
5022439,Guatemala,9.1300,RUR
5022440,Guatemala,9.1300,RUR
5022441,Guatemala,9.1300,RUR
5022442,Guatemala,9.1300,RUR
5022443,Guatemala,9.1300,RUR
5022444,Guatemala,9.1300,RUR
5022445,Guatemala,9.1300,RUR
5022448,Guatemala,9.1300,RUR
5022449,Guatemala,9.1300,RUR
5022460,Guatemala,9.1300,RUR
5022461,Guatemala,9.1300,RUR
5022462,Guatemala,9.1300,RUR
5022463,Guatemala,9.1300,RUR
5022464,Guatemala,9.1300,RUR
5022471,Guatemala,9.1300,RUR
5022472,Guatemala,9.1300,RUR
5022473,Guatemala,9.1300,RUR
5022474,Guatemala,9.1300,RUR
5022475,Guatemala,9.1300,RUR
5022476,Guatemala,9.1300,RUR
5022477,Guatemala,9.1300,RUR
5022478,Guatemala,9.1300,RUR
5022479,Guatemala,9.1300,RUR
5022480,Guatemala,9.1300,RUR
5022483,Guatemala,9.1300,RUR
5022484,Guatemala,9.1300,RUR
5022485,Guatemala,9.1300,RUR
50250,Guatemala Mobile,9.1300,RUR
50251,Guatemala Mobile,9.1300,RUR
50252,Guatemala Mobile,9.1300,RUR
50253,Guatemala Mobile,9.1300,RUR
50254,Guatemala Mobile,9.1300,RUR
50255,Guatemala Mobile,9.1300,RUR
50256,Guatemala Mobile,9.1300,RUR
50257,Guatemala Mobile,9.1300,RUR
50258,Guatemala Mobile,9.1300,RUR
50259,Guatemala Mobile,9.1300,RUR
5026620,Guatemala Mobile,9.1300,RUR
5026621,Guatemala Mobile,9.1300,RUR
5026623,Guatemala Mobile,9.1300,RUR
5026628,Guatemala Mobile,9.1300,RUR
5026629,Guatemala,9.1300,RUR
5026630,Guatemala,9.1300,RUR
5026631,Guatemala,9.1300,RUR
5026632,Guatemala,9.1300,RUR
5026633,Guatemala,9.1300,RUR
5026634,Guatemala,9.1300,RUR
5026635,Guatemala,9.1300,RUR
5026636,Guatemala,9.1300,RUR
5026637,Guatemala,9.1300,RUR
5026640,Guatemala,9.1300,RUR
5026641,Guatemala,9.1300,RUR
5026642,Guatemala,9.1300,RUR
5026643,Guatemala,9.1300,RUR
5026644,Guatemala,9.1300,RUR
5026645,Guatemala,9.1300,RUR
5026646,Guatemala,9.1300,RUR
5026650,Guatemala,9.1300,RUR
5026685,Guatemala,9.1300,RUR
5027720,Guatemala,9.1300,RUR
5027721,Guatemala,9.1300,RUR
5027722,Guatemala,9.1300,RUR
5027723,Guatemala Mobile,9.1300,RUR
5027728,Guatemala Mobile,9.1300,RUR
5027736,Guatemala,9.1300,RUR
5027737,Guatemala,9.1300,RUR
5027738,Guatemala,9.1300,RUR
5027755,Guatemala,9.1300,RUR
5027756,Guatemala,9.1300,RUR
502776,Guatemala,9.1300,RUR
5027770,Guatemala,9.1300,RUR
5027771,Guatemala,9.1300,RUR
5027772,Guatemala,9.1300,RUR
5027773,Guatemala,9.1300,RUR
5027774,Guatemala,9.1300,RUR
5027775,Guatemala,9.1300,RUR
5027776,Guatemala,9.1300,RUR
5027777,Guatemala,9.1300,RUR
5027780,Guatemala,9.1300,RUR
5027820,Guatemala Mobile,9.1300,RUR
5027821,Guatemala Mobile,9.1300,RUR
5027822,Guatemala Mobile,9.1300,RUR
5027823,Guatemala Mobile,9.1300,RUR
5027828,Guatemala Mobile,9.1300,RUR
5027830,Guatemala,9.1300,RUR
5027831,Guatemala,9.1300,RUR
5027832,Guatemala,9.1300,RUR
5027833,Guatemala,9.1300,RUR
5027834,Guatemala,9.1300,RUR
5027838,Guatemala,9.1300,RUR
5027839,Guatemala,9.1300,RUR
5027840,Guatemala,9.1300,RUR
5027841,Guatemala,9.1300,RUR
5027842,Guatemala,9.1300,RUR
5027843,Guatemala,9.1300,RUR
5027844,Guatemala,9.1300,RUR
5027845,Guatemala,9.1300,RUR
5027846,Guatemala,9.1300,RUR
5027849,Guatemala,9.1300,RUR
5027867,Guatemala,9.1300,RUR
5027868,Guatemala,9.1300,RUR
5027870,Guatemala,9.1300,RUR
5027871,Guatemala,9.1300,RUR
5027872,Guatemala,9.1300,RUR
5027873,Guatemala,9.1300,RUR
5027874,Guatemala,9.1300,RUR
5027880,Guatemala,9.1300,RUR
5027881,Guatemala,9.1300,RUR
5027882,Guatemala,9.1300,RUR
5027884,Guatemala,9.1300,RUR
5027885,Guatemala,9.1300,RUR
5027886,Guatemala,9.1300,RUR
5027887,Guatemala,9.1300,RUR
5027888,Guatemala,9.1300,RUR
5027889,Guatemala,9.1300,RUR
5027920,Guatemala Mobile,9.1300,RUR
5027922,Guatemala,9.1300,RUR
5027923,Guatemala,9.1300,RUR
5027924,Guatemala,9.1300,RUR
5027925,Guatemala,9.1300,RUR
5027926,Guatemala,9.1300,RUR
5027927,Guatemala,9.1300,RUR
5027928,Guatemala,9.1300,RUR
5027929,Guatemala Mobile,9.1300,RUR
5027930,Guatemala,9.1300,RUR
5027931,Guatemala,9.1300,RUR
5027932,Guatemala,9.1300,RUR
5027933,Guatemala,9.1300,RUR
5027934,Guatemala,9.1300,RUR
5027935,Guatemala,9.1300,RUR
5027936,Guatemala,9.1300,RUR
5027937,Guatemala,9.1300,RUR
5027938,Guatemala,9.1300,RUR
502794,Guatemala,9.1300,RUR
5027950,Guatemala,9.1300,RUR
5027951,Guatemala,9.1300,RUR
5027952,Guatemala,9.1300,RUR
5027953,Guatemala,9.1300,RUR
5027954,Guatemala,9.1300,RUR
5027960,Guatemala,9.1300,RUR
503,El Salvador,9.1300,RUR
5037,El Salvador Mobile,9.1300,RUR
5043,Honduras Mobile,9.1300,RUR
5047214,Honduras Mobile,9.1300,RUR
5047215,Honduras Mobile,9.1300,RUR
5047216,Honduras Mobile,9.1300,RUR
5047217,Honduras Mobile,9.1300,RUR
5047218,Honduras Mobile,9.1300,RUR
5047219,Honduras Mobile,9.1300,RUR
5047240,Honduras Mobile,9.1300,RUR
5047250,Honduras Mobile,9.1300,RUR
5047251,Honduras Mobile,9.1300,RUR
5047252,Honduras Mobile,9.1300,RUR
5048,Honduras Mobile,9.1300,RUR
5049,Honduras Mobile,9.1300,RUR
50555,Nicaragua Mobile,9.1300,RUR
50556,Nicaragua Mobile,9.1300,RUR
50557,Nicaragua Mobile,9.1300,RUR
50558,Nicaragua Mobile,9.1300,RUR
50575,Nicaragua Mobile,9.1300,RUR
50576,Nicaragua Mobile,9.1300,RUR
50577,Nicaragua Mobile,9.1300,RUR
50578,Nicaragua Mobile,9.1300,RUR
5058,Nicaragua Mobile,9.1300,RUR
50581,Nicaragua Mobile,9.1300,RUR
505832,Nicaragua Mobile,9.1300,RUR
505837,Nicaragua Mobile,9.1300,RUR
505838,Nicaragua Mobile,9.1300,RUR
505839,Nicaragua Mobile,9.1300,RUR
505845,Nicaragua Mobile,9.1300,RUR
505846,Nicaragua Mobile,9.1300,RUR
505847,Nicaragua Mobile,9.1300,RUR
505848,Nicaragua Mobile,9.1300,RUR
505867,Nicaragua Mobile,9.1300,RUR
505868,Nicaragua Mobile,9.1300,RUR
505875,Nicaragua Mobile,9.1300,RUR
505876,Nicaragua Mobile,9.1300,RUR
505877,Nicaragua Mobile,9.1300,RUR
505878,Nicaragua Mobile,9.1300,RUR
505879,Nicaragua Mobile,9.1300,RUR
505881,Nicaragua Mobile,9.1300,RUR
505886,Nicaragua Mobile,9.1300,RUR
505887,Nicaragua Mobile,9.1300,RUR
505888,Nicaragua Mobile,9.1300,RUR
505895,Nicaragua Mobile,9.1300,RUR
505896,Nicaragua Mobile,9.1300,RUR
505897,Nicaragua Mobile,9.1300,RUR
505898,Nicaragua Mobile,9.1300,RUR
505899,Nicaragua Mobile,9.1300,RUR
5068,Costa Rica Mobile,9.1300,RUR
5069,Costa Rica,9.1300,RUR
507,Panama,9.1300,RUR
5073,Panama,9.1300,RUR
5076,Panama Mobile,9.1300,RUR
50760,Panama Mobile,9.1300,RUR
507650,Panama Mobile,9.1300,RUR
507651,Panama Mobile,9.1300,RUR
507652,Panama Mobile,9.1300,RUR
507653,Panama Mobile,9.1300,RUR
507654,Panama Mobile,9.1300,RUR
507655,Panama Mobile,9.1300,RUR
507665,Panama Mobile,9.1300,RUR
507666,Panama Mobile,9.1300,RUR
507667,Panama Mobile,9.1300,RUR
507668,Panama Mobile,9.1300,RUR
507669,Panama Mobile,9.1300,RUR
50767,Panama Mobile,9.1300,RUR
507680,Panama Mobile,9.1300,RUR
507684,Panama Mobile,9.1300,RUR
507687,Panama Mobile,9.1300,RUR
507688,Panama Mobile,9.1300,RUR
508,St Pierre and Miquelon,37.4100,RUR
50855,St Pierre and Miquelon Mobile,37.4100,RUR
5112,Peru,9.1300,RUR
5113,Peru,9.1300,RUR
5114,Peru,9.1300,RUR
5115,Peru,9.1300,RUR
5116,Peru,9.1300,RUR
5117,Peru,9.1300,RUR
51418,Peru Rural,9.1300,RUR
51428,Peru Rural,9.1300,RUR
51438,Peru Rural,9.1300,RUR
51448,Peru Rural,9.1300,RUR
51518,Peru Rural,9.1300,RUR
51528,Peru Rural,9.1300,RUR
51538,Peru Rural,9.1300,RUR
51548,Peru Rural,9.1300,RUR
51568,Peru Rural,9.1300,RUR
51618,Peru Rural,9.1300,RUR
51628,Peru Rural,9.1300,RUR
51638,Peru Rural,9.1300,RUR
51648,Peru Rural,9.1300,RUR
51658,Peru Rural,9.1300,RUR
51668,Peru Rural,9.1300,RUR
51678,Peru Rural,9.1300,RUR
51728,Peru Rural,9.1300,RUR
51738,Peru Rural,9.1300,RUR
51748,Peru Rural,9.1300,RUR
51768,Peru Rural,9.1300,RUR
51828,Peru Rural,9.1300,RUR
51838,Peru Rural,9.1300,RUR
51848,Peru Rural,9.1300,RUR
519,Peru Mobile,9.1300,RUR
51940,Peru Mobile,9.1300,RUR
51941,Peru Mobile,9.1300,RUR
51943,Peru Mobile,9.1300,RUR
51944,Peru Mobile,9.1300,RUR
51945,Peru Mobile,9.1300,RUR
51948,Peru Mobile,9.1300,RUR
51949,Peru Mobile,9.1300,RUR
521222,Mexico Mobile,9.1300,RUR
521228,Mexico Mobile,9.1300,RUR
521229,Mexico Mobile,9.1300,RUR
521231,Mexico Mobile,9.1300,RUR
521232,Mexico Mobile,9.1300,RUR
521238,Mexico Mobile,9.1300,RUR
521241,Mexico Mobile,9.1300,RUR
521243,Mexico Mobile,9.1300,RUR
521244,Mexico Mobile,9.1300,RUR
521246,Mexico Mobile,9.1300,RUR
521271,Mexico Mobile,9.1300,RUR
521272,Mexico Mobile,9.1300,RUR
521284,Mexico Mobile,9.1300,RUR
521287,Mexico Mobile,9.1300,RUR
521288,Mexico Mobile,9.1300,RUR
521294,Mexico Mobile,9.1300,RUR
521311,Mexico Mobile,9.1300,RUR
521312,Mexico Mobile,9.1300,RUR
521313,Mexico Mobile,9.1300,RUR
521314,Mexico Mobile,9.1300,RUR
521317,Mexico Mobile,9.1300,RUR
521322,Mexico Mobile,9.1300,RUR
521323,Mexico Mobile,9.1300,RUR
521324,Mexico Mobile,9.1300,RUR
521325,Mexico Mobile,9.1300,RUR
52133,Mexico Mobile,9.1300,RUR
521341,Mexico Mobile,9.1300,RUR
521351,Mexico Mobile,9.1300,RUR
521352,Mexico Mobile,9.1300,RUR
521353,Mexico Mobile,9.1300,RUR
521354,Mexico Mobile,9.1300,RUR
521356,Mexico Mobile,9.1300,RUR
521374,Mexico Mobile,9.1300,RUR
521378,Mexico Mobile,9.1300,RUR
521381,Mexico Mobile,9.1300,RUR
521384,Mexico Mobile,9.1300,RUR
521389,Mexico Mobile,9.1300,RUR
521392,Mexico Mobile,9.1300,RUR
521393,Mexico Mobile,9.1300,RUR
521415,Mexico Mobile,9.1300,RUR
521427,Mexico Mobile,9.1300,RUR
521434,Mexico Mobile,9.1300,RUR
521435,Mexico Mobile,9.1300,RUR
521436,Mexico Mobile,9.1300,RUR
521438,Mexico Mobile,9.1300,RUR
521442,Mexico Mobile,9.1300,RUR
521443,Mexico Mobile,9.1300,RUR
521444,Mexico Mobile,9.1300,RUR
521445,Mexico Mobile,9.1300,RUR
521449,Mexico Mobile,9.1300,RUR
521451,Mexico Mobile,9.1300,RUR
521452,Mexico Mobile,9.1300,RUR
521453,Mexico Mobile,9.1300,RUR
521461,Mexico Mobile,9.1300,RUR
521462,Mexico Mobile,9.1300,RUR
521463,Mexico Mobile,9.1300,RUR
521464,Mexico Mobile,9.1300,RUR
521466,Mexico Mobile,9.1300,RUR
521468,Mexico Mobile,9.1300,RUR
521469,Mexico Mobile,9.1300,RUR
521472,Mexico Mobile,9.1300,RUR
521473,Mexico Mobile,9.1300,RUR
521474,Mexico Mobile,9.1300,RUR
521475,Mexico Mobile,9.1300,RUR
521477,Mexico Mobile,9.1300,RUR
521481,Mexico Mobile,9.1300,RUR
521487,Mexico Mobile,9.1300,RUR
521488,Mexico Mobile,9.1300,RUR
521492,Mexico Mobile,9.1300,RUR
521493,Mexico Mobile,9.1300,RUR
521494,Mexico Mobile,9.1300,RUR
521498,Mexico Mobile,9.1300,RUR
52155,Mexico Mobile,9.1300,RUR
521591,Mexico Mobile,9.1300,RUR
521595,Mexico Mobile,9.1300,RUR
521597,Mexico Mobile,9.1300,RUR
521612,Mexico Mobile,9.1300,RUR
521613,Mexico Mobile,9.1300,RUR
521614,Mexico Mobile,9.1300,RUR
521615,Mexico Mobile,9.1300,RUR
521616,Mexico Mobile,9.1300,RUR
521618,Mexico Mobile,9.1300,RUR
521622,Mexico Mobile,9.1300,RUR
521623,Mexico Mobile,9.1300,RUR
521624,Mexico Mobile,9.1300,RUR
521625,Mexico Mobile,9.1300,RUR
521626,Mexico Mobile,9.1300,RUR
521627,Mexico Mobile,9.1300,RUR
521631,Mexico Mobile,9.1300,RUR
521632,Mexico Mobile,9.1300,RUR
521633,Mexico Mobile,9.1300,RUR
521634,Mexico Mobile,9.1300,RUR
521636,Mexico Mobile,9.1300,RUR
521637,Mexico Mobile,9.1300,RUR
521638,Mexico Mobile,9.1300,RUR
521639,Mexico Mobile,9.1300,RUR
521641,Mexico Mobile,9.1300,RUR
521642,Mexico Mobile,9.1300,RUR
521644,Mexico Mobile,9.1300,RUR
521645,Mexico Mobile,9.1300,RUR
521646,Mexico Mobile,9.1300,RUR
521647,Mexico Mobile,9.1300,RUR
521648,Mexico Mobile,9.1300,RUR
521653,Mexico Mobile,9.1300,RUR
521656,Mexico Mobile,9.1300,RUR
521661,Mexico Mobile,9.1300,RUR
521662,Mexico Mobile,9.1300,RUR
521664,Mexico Mobile,9.1300,RUR
521665,Mexico Mobile,9.1300,RUR
521667,Mexico Mobile,9.1300,RUR
521668,Mexico Mobile,9.1300,RUR
521669,Mexico Mobile,9.1300,RUR
521673,Mexico Mobile,9.1300,RUR
521674,Mexico Mobile,9.1300,RUR
521676,Mexico Mobile,9.1300,RUR
521686,Mexico Mobile,9.1300,RUR
521687,Mexico Mobile,9.1300,RUR
521712,Mexico Mobile,9.1300,RUR
521713,Mexico Mobile,9.1300,RUR
521714,Mexico Mobile,9.1300,RUR
521715,Mexico Mobile,9.1300,RUR
521721,Mexico Mobile,9.1300,RUR
521722,Mexico Mobile,9.1300,RUR
521726,Mexico Mobile,9.1300,RUR
521727,Mexico Mobile,9.1300,RUR
521728,Mexico Mobile,9.1300,RUR
521732,Mexico Mobile,9.1300,RUR
521733,Mexico Mobile,9.1300,RUR
521734,Mexico Mobile,9.1300,RUR
521735,Mexico Mobile,9.1300,RUR
521736,Mexico Mobile,9.1300,RUR
521741,Mexico Mobile,9.1300,RUR
521742,Mexico Mobile,9.1300,RUR
521744,Mexico Mobile,9.1300,RUR
521747,Mexico Mobile,9.1300,RUR
521753,Mexico Mobile,9.1300,RUR
521754,Mexico Mobile,9.1300,RUR
521755,Mexico Mobile,9.1300,RUR
521756,Mexico Mobile,9.1300,RUR
521757,Mexico Mobile,9.1300,RUR
521758,Mexico Mobile,9.1300,RUR
521762,Mexico Mobile,9.1300,RUR
521767,Mexico Mobile,9.1300,RUR
521771,Mexico Mobile,9.1300,RUR
521772,Mexico Mobile,9.1300,RUR
521773,Mexico Mobile,9.1300,RUR
521775,Mexico Mobile,9.1300,RUR
521777,Mexico Mobile,9.1300,RUR
521779,Mexico Mobile,9.1300,RUR
521782,Mexico Mobile,9.1300,RUR
521783,Mexico Mobile,9.1300,RUR
521786,Mexico Mobile,9.1300,RUR
521791,Mexico Mobile,9.1300,RUR
52181,Mexico Mobile,9.1300,RUR
521821,Mexico Mobile,9.1300,RUR
521823,Mexico Mobile,9.1300,RUR
521826,Mexico Mobile,9.1300,RUR
521828,Mexico Mobile,9.1300,RUR
521829,Mexico Mobile,9.1300,RUR
521831,Mexico Mobile,9.1300,RUR
521833,Mexico Mobile,9.1300,RUR
521834,Mexico Mobile,9.1300,RUR
521836,Mexico Mobile,9.1300,RUR
521841,Mexico Mobile,9.1300,RUR
521842,Mexico Mobile,9.1300,RUR
521844,Mexico Mobile,9.1300,RUR
521861,Mexico Mobile,9.1300,RUR
521862,Mexico Mobile,9.1300,RUR
521866,Mexico Mobile,9.1300,RUR
521867,Mexico Mobile,9.1300,RUR
521868,Mexico Mobile,9.1300,RUR
521871,Mexico Mobile,9.1300,RUR
521877,Mexico Mobile,9.1300,RUR
521878,Mexico Mobile,9.1300,RUR
521891,Mexico Mobile,9.1300,RUR
521892,Mexico Mobile,9.1300,RUR
521899,Mexico Mobile,9.1300,RUR
521916,Mexico Mobile,9.1300,RUR
521917,Mexico Mobile,9.1300,RUR
521921,Mexico Mobile,9.1300,RUR
521922,Mexico Mobile,9.1300,RUR
521938,Mexico Mobile,9.1300,RUR
521951,Mexico Mobile,9.1300,RUR
521958,Mexico Mobile,9.1300,RUR
521961,Mexico Mobile,9.1300,RUR
521962,Mexico Mobile,9.1300,RUR
521965,Mexico Mobile,9.1300,RUR
521967,Mexico Mobile,9.1300,RUR
521968,Mexico Mobile,9.1300,RUR
521971,Mexico Mobile,9.1300,RUR
521981,Mexico Mobile,9.1300,RUR
521983,Mexico Mobile,9.1300,RUR
521986,Mexico Mobile,9.1300,RUR
521987,Mexico Mobile,9.1300,RUR
521993,Mexico Mobile,9.1300,RUR
521997,Mexico Mobile,9.1300,RUR
521998,Mexico Mobile,9.1300,RUR
521999,Mexico Mobile,9.1300,RUR
5281,Mexico,9.1300,RUR
53,Cuba,37.4100,RUR
54,Argentina,9.1300,RUR
5411,Argentina,9.1300,RUR
54221,Argentina,9.1300,RUR
54223,Argentina,9.1300,RUR
542293,Argentina,9.1300,RUR
54232,Argentina,9.1300,RUR
542362,Argentina,9.1300,RUR
54237,Argentina,9.1300,RUR
54261,Argentina,9.1300,RUR
54264,Argentina,9.1300,RUR
54291,Argentina,9.1300,RUR
54299,Argentina,9.1300,RUR
54332,Argentina,9.1300,RUR
54341,Argentina,9.1300,RUR
54342,Argentina,9.1300,RUR
54343,Argentina,9.1300,RUR
543461,Argentina,9.1300,RUR
543462,Argentina,9.1300,RUR
543464,Argentina,9.1300,RUR
543476,Argentina,9.1300,RUR
54348,Argentina,9.1300,RUR
54351,Argentina,9.1300,RUR
54358,Argentina,9.1300,RUR
54372,Argentina,9.1300,RUR
543783,Argentina,9.1300,RUR
549,Argentina Mobile,9.1300,RUR
55110,Brazil Sao Paulo,9.1300,RUR
55111,Brazil Sao Paulo,9.1300,RUR
55112,Brazil Sao Paulo,9.1300,RUR
55113,Brazil Sao Paulo,9.1300,RUR
55114,Brazil Sao Paulo,9.1300,RUR
55116,Brazil Mobile,9.1300,RUR
55117,Brazil Mobile,9.1300,RUR
55118,Brazil Mobile,9.1300,RUR
55119,Brazil Mobile,9.1300,RUR
55126,Brazil Mobile,9.1300,RUR
55127,Brazil Mobile,9.1300,RUR
55128,Brazil Mobile,9.1300,RUR
55129,Brazil Mobile,9.1300,RUR
55136,Brazil Mobile,9.1300,RUR
55137,Brazil Mobile,9.1300,RUR
55138,Brazil Mobile,9.1300,RUR
55139,Brazil Mobile,9.1300,RUR
55146,Brazil Mobile,9.1300,RUR
55147,Brazil Mobile,9.1300,RUR
55148,Brazil Mobile,9.1300,RUR
55149,Brazil Mobile,9.1300,RUR
55156,Brazil Mobile,9.1300,RUR
55157,Brazil Mobile,9.1300,RUR
55158,Brazil Mobile,9.1300,RUR
55159,Brazil Mobile,9.1300,RUR
55166,Brazil Mobile,9.1300,RUR
55167,Brazil Mobile,9.1300,RUR
55168,Brazil Mobile,9.1300,RUR
55169,Brazil Mobile,9.1300,RUR
55176,Brazil Mobile,9.1300,RUR
55177,Brazil Mobile,9.1300,RUR
55178,Brazil Mobile,9.1300,RUR
55179,Brazil Mobile,9.1300,RUR
55186,Brazil Mobile,9.1300,RUR
55187,Brazil Mobile,9.1300,RUR
55188,Brazil Mobile,9.1300,RUR
55189,Brazil Mobile,9.1300,RUR
55190,Brazil,9.1300,RUR
55191,Brazil,9.1300,RUR
55192,Brazil,9.1300,RUR
55193,Brazil,9.1300,RUR
55194,Brazil,9.1300,RUR
55195,Brazil,9.1300,RUR
55196,Brazil Mobile,9.1300,RUR
55197,Brazil Mobile,9.1300,RUR
55198,Brazil Mobile,9.1300,RUR
55199,Brazil Mobile,9.1300,RUR
55210,Brazil Rio De Janeiro,9.1300,RUR
55211,Brazil Rio De Janeiro,9.1300,RUR
55212,Brazil Rio De Janeiro,9.1300,RUR
55213,Brazil Rio De Janeiro,9.1300,RUR
55214,Brazil Rio De Janeiro,9.1300,RUR
55215,Brazil Rio De Janeiro,9.1300,RUR
55216,Brazil Mobile,9.1300,RUR
55217,Brazil Mobile,9.1300,RUR
55218,Brazil Mobile,9.1300,RUR
55219,Brazil Mobile,9.1300,RUR
55226,Brazil Mobile,9.1300,RUR
55227,Brazil Mobile,9.1300,RUR
55228,Brazil Mobile,9.1300,RUR
55229,Brazil Mobile,9.1300,RUR
55246,Brazil Mobile,9.1300,RUR
55247,Brazil Mobile,9.1300,RUR
55248,Brazil Mobile,9.1300,RUR
55249,Brazil Mobile,9.1300,RUR
55270,Brazil,9.1300,RUR
55271,Brazil,9.1300,RUR
55272,Brazil,9.1300,RUR
55273,Brazil,9.1300,RUR
55274,Brazil,9.1300,RUR
55275,Brazil,9.1300,RUR
55276,Brazil Mobile,9.1300,RUR
55277,Brazil Mobile,9.1300,RUR
55278,Brazil Mobile,9.1300,RUR
55279,Brazil Mobile,9.1300,RUR
55286,Brazil Mobile,9.1300,RUR
55287,Brazil Mobile,9.1300,RUR
55288,Brazil Mobile,9.1300,RUR
55289,Brazil Mobile,9.1300,RUR
55310,Brazil Belo Horizonte,9.1300,RUR
55311,Brazil Belo Horizonte,9.1300,RUR
55312,Brazil Belo Horizonte,9.1300,RUR
55313,Brazil Belo Horizonte,9.1300,RUR
55314,Brazil Belo Horizonte,9.1300,RUR
55315,Brazil Belo Horizonte,9.1300,RUR
55316,Brazil Mobile,9.1300,RUR
55317,Brazil Mobile,9.1300,RUR
55318,Brazil Mobile,9.1300,RUR
55319,Brazil Mobile,9.1300,RUR
55326,Brazil Mobile,9.1300,RUR
55327,Brazil Mobile,9.1300,RUR
55328,Brazil Mobile,9.1300,RUR
55329,Brazil Mobile,9.1300,RUR
55330,Brazil,9.1300,RUR
55331,Brazil,9.1300,RUR
55332,Brazil,9.1300,RUR
55333,Brazil,9.1300,RUR
55334,Brazil,9.1300,RUR
55335,Brazil,9.1300,RUR
55336,Brazil Mobile,9.1300,RUR
55337,Brazil Mobile,9.1300,RUR
55338,Brazil Mobile,9.1300,RUR
55339,Brazil Mobile,9.1300,RUR
55346,Brazil Mobile,9.1300,RUR
55347,Brazil Mobile,9.1300,RUR
55348,Brazil Mobile,9.1300,RUR
55349,Brazil Mobile,9.1300,RUR
55356,Brazil Mobile,9.1300,RUR
55357,Brazil Mobile,9.1300,RUR
55358,Brazil Mobile,9.1300,RUR
55359,Brazil Mobile,9.1300,RUR
55367,Brazil Mobile,9.1300,RUR
55368,Brazil Mobile,9.1300,RUR
55369,Brazil Mobile,9.1300,RUR
55376,Brazil Mobile,9.1300,RUR
55377,Brazil Mobile,9.1300,RUR
55378,Brazil Mobile,9.1300,RUR
55379,Brazil Mobile,9.1300,RUR
55386,Brazil Mobile,9.1300,RUR
55387,Brazil Mobile,9.1300,RUR
55388,Brazil Mobile,9.1300,RUR
55389,Brazil Mobile,9.1300,RUR
55410,Brazil,9.1300,RUR
55411,Brazil,9.1300,RUR
55412,Brazil,9.1300,RUR
55413,Brazil,9.1300,RUR
55414,Brazil,9.1300,RUR
55415,Brazil,9.1300,RUR
55416,Brazil Mobile,9.1300,RUR
55417,Brazil Mobile,9.1300,RUR
55418,Brazil Mobile,9.1300,RUR
55419,Brazil Mobile,9.1300,RUR
55426,Brazil Mobile,9.1300,RUR
55427,Brazil Mobile,9.1300,RUR
55428,Brazil Mobile,9.1300,RUR
55429,Brazil Mobile,9.1300,RUR
55436,Brazil Mobile,9.1300,RUR
55437,Brazil Mobile,9.1300,RUR
55438,Brazil Mobile,9.1300,RUR
55439,Brazil Mobile,9.1300,RUR
55446,Brazil Mobile,9.1300,RUR
55447,Brazil Mobile,9.1300,RUR
55448,Brazil Mobile,9.1300,RUR
55449,Brazil Mobile,9.1300,RUR
55456,Brazil Mobile,9.1300,RUR
55457,Brazil Mobile,9.1300,RUR
55458,Brazil Mobile,9.1300,RUR
55459,Brazil Mobile,9.1300,RUR
55466,Brazil Mobile,9.1300,RUR
55467,Brazil Mobile,9.1300,RUR
55468,Brazil Mobile,9.1300,RUR
55469,Brazil Mobile,9.1300,RUR
55476,Brazil Mobile,9.1300,RUR
55477,Brazil Mobile,9.1300,RUR
55478,Brazil Mobile,9.1300,RUR
55479,Brazil Mobile,9.1300,RUR
55480,Brazil,9.1300,RUR
55481,Brazil,9.1300,RUR
55482,Brazil,9.1300,RUR
55483,Brazil,9.1300,RUR
55484,Brazil,9.1300,RUR
55485,Brazil,9.1300,RUR
55486,Brazil Mobile,9.1300,RUR
55487,Brazil Mobile,9.1300,RUR
55488,Brazil Mobile,9.1300,RUR
55489,Brazil Mobile,9.1300,RUR
55496,Brazil Mobile,9.1300,RUR
55497,Brazil Mobile,9.1300,RUR
55498,Brazil Mobile,9.1300,RUR
55499,Brazil Mobile,9.1300,RUR
55510,Brazil,9.1300,RUR
55511,Brazil,9.1300,RUR
55512,Brazil,9.1300,RUR
55513,Brazil,9.1300,RUR
55514,Brazil,9.1300,RUR
55515,Brazil,9.1300,RUR
55516,Brazil Mobile,9.1300,RUR
55517,Brazil Mobile,9.1300,RUR
55518,Brazil Mobile,9.1300,RUR
55519,Brazil Mobile,9.1300,RUR
55536,Brazil Mobile,9.1300,RUR
55537,Brazil Mobile,9.1300,RUR
55538,Brazil Mobile,9.1300,RUR
55539,Brazil Mobile,9.1300,RUR
55546,Brazil Mobile,9.1300,RUR
55547,Brazil Mobile,9.1300,RUR
55548,Brazil Mobile,9.1300,RUR
55549,Brazil Mobile,9.1300,RUR
55556,Brazil Mobile,9.1300,RUR
55557,Brazil Mobile,9.1300,RUR
55558,Brazil Mobile,9.1300,RUR
55559,Brazil Mobile,9.1300,RUR
55610,Brazil,9.1300,RUR
55611,Brazil,9.1300,RUR
55612,Brazil,9.1300,RUR
55613,Brazil,9.1300,RUR
55614,Brazil,9.1300,RUR
55615,Brazil,9.1300,RUR
55616,Brazil Mobile,9.1300,RUR
