CODE,PRICE,CURRENCY
7999221,2.0000,RUR
7999222,2.0000,RUR
7999223,2.0000,RUR
79992230,2.0000,RUR
79992231,2.0000,RUR
79992232,2.0000,RUR
79992233,2.0000,RUR
79992234,2.0000,RUR
79992235,2.0000,RUR
79992236,2.0000,RUR
79992237,2.0000,RUR
79992238,2.0000,RUR
79992239,2.0000,RUR
7999224,2.0000,RUR
79992240,2.0000,RUR
79992241,2.0000,RUR
79992242,2.0000,RUR
79992243,2.0000,RUR
79992244,2.0000,RUR
79992245,2.0000,RUR
79992246,2.0000,RUR
79992247,2.0000,RUR
79992248,2.0000,RUR
79992249,2.0000,RUR
7999225,2.0000,RUR
79992250,2.0000,RUR
79992251,2.0000,RUR
79992252,2.0000,RUR
79992253,2.0000,RUR
79992254,2.0000,RUR
79992255,2.0000,RUR
79992256,2.0000,RUR
79992257,2.0000,RUR
79992258,2.0000,RUR
79992259,2.0000,RUR
7999226,2.0000,RUR
79992260,2.0000,RUR
79992261,2.0000,RUR
79992262,2.0000,RUR
79992263,2.0000,RUR
79992264,2.0000,RUR
79992265,2.0000,RUR
79992266,2.0000,RUR
79992267,2.0000,RUR
79992268,2.0000,RUR
79992269,2.0000,RUR
7999227,2.0000,RUR
79992270,2.0000,RUR
79992271,2.0000,RUR
79992272,2.0000,RUR
79992273,2.0000,RUR
79992274,2.0000,RUR
79992275,2.0000,RUR
79992276,2.0000,RUR
79992277,2.0000,RUR
79992278,2.0000,RUR
79992279,2.0000,RUR
7999228,2.0000,RUR
79992280,2.0000,RUR
79992281,2.0000,RUR
79992282,2.0000,RUR
79992283,2.0000,RUR
79992284,2.0000,RUR
79992285,2.0000,RUR
79992286,2.0000,RUR
79992287,2.0000,RUR
79992288,2.0000,RUR
79992289,2.0000,RUR
7999229,2.0000,RUR
79992302,2.0000,RUR
79992303,2.0000,RUR
79992304,2.0000,RUR
79992305,2.0000,RUR
79992306,2.0000,RUR
79992307,2.0000,RUR
79992308,2.0000,RUR
79992309,2.0000,RUR
79992310,2.0000,RUR
79992311,2.0000,RUR
79992312,2.0000,RUR
79992313,2.0000,RUR
79992314,2.0000,RUR
79992315,2.0000,RUR
79992316,2.0000,RUR
79992317,2.0000,RUR
79992318,2.0000,RUR
79992319,2.0000,RUR
7999232,2.0000,RUR
7999233,2.0000,RUR
7999234,2.0000,RUR
7999235,2.0000,RUR
7999236,2.0000,RUR
7999237,2.0000,RUR
7999238,2.0000,RUR
7999239,2.0000,RUR
79992402,2.0000,RUR
79992403,2.0000,RUR
79992404,2.0000,RUR
79992405,2.0000,RUR
79992406,2.0000,RUR
79992407,2.0000,RUR
79992408,2.0000,RUR
79992409,2.0000,RUR
7999241,2.0000,RUR
7999242,2.0000,RUR
7999243,2.0000,RUR
7999244,2.0000,RUR
79992440,2.0000,RUR
79992441,2.0000,RUR
79992442,2.0000,RUR
79992443,2.0000,RUR
79992444,2.0000,RUR
79992445,2.0000,RUR
79992446,2.0000,RUR
79992447,2.0000,RUR
79992448,2.0000,RUR
79992449,2.0000,RUR
79992450,2.0000,RUR
79992451,2.0000,RUR
79992452,2.0000,RUR
79992453,2.0000,RUR
79992454,2.0000,RUR
79992455,2.0000,RUR
79992456,2.0000,RUR
79992457,2.0000,RUR
79992458,2.0000,RUR
79992459,2.0000,RUR
7999246,2.0000,RUR
7999247,2.0000,RUR
7999248,2.0000,RUR
7999249,2.0000,RUR
7999250,2.0000,RUR
7999251,2.0000,RUR
79992510,2.0000,RUR
79992511,2.0000,RUR
79992512,2.0000,RUR
79992513,2.0000,RUR
79992514,2.0000,RUR
7999252,2.0000,RUR
7999253,2.0000,RUR
7999254,2.0000,RUR
7999255,2.0000,RUR
7999256,2.0000,RUR
7999257,2.0000,RUR
79992580,2.0000,RUR
79992581,2.0000,RUR
79992582,2.0000,RUR
79992583,2.0000,RUR
79992584,2.0000,RUR
79992585,2.0000,RUR
79992586,2.0000,RUR
79992587,2.0000,RUR
79992588,2.0000,RUR
79992589,2.0000,RUR
79992590,2.0000,RUR
79992591,2.0000,RUR
79992592,2.0000,RUR
79992593,2.0000,RUR
79992594,2.0000,RUR
79992595,2.0000,RUR
79992596,2.0000,RUR
79992597,2.0000,RUR
79992598,2.0000,RUR
79992599,2.0000,RUR
7999260,2.0000,RUR
79992610,2.0000,RUR
79992611,2.0000,RUR
79992612,2.0000,RUR
79992613,2.0000,RUR
79992614,2.0000,RUR
79992615,2.0000,RUR
79992616,2.0000,RUR
79992617,2.0000,RUR
79992618,2.0000,RUR
79992619,2.0000,RUR
79992620,2.0000,RUR
79992621,2.0000,RUR
79992622,2.0000,RUR
79992623,2.0000,RUR
79992624,2.0000,RUR
79992625,2.0000,RUR
79992626,2.0000,RUR
79992627,2.0000,RUR
79992628,2.0000,RUR
79992629,2.0000,RUR
7999263,2.0000,RUR
7999264,2.0000,RUR
7999265,2.0000,RUR
7999266,2.0000,RUR
7999267,2.0000,RUR
7999268,2.0000,RUR
7999269,2.0000,RUR
79992700,2.0000,RUR
79992701,2.0000,RUR
79992702,2.0000,RUR
79992703,2.0000,RUR
79992704,2.0000,RUR
79992705,2.0000,RUR
79992706,2.0000,RUR
79992707,2.0000,RUR
79992708,2.0000,RUR
79992709,2.0000,RUR
79992710,2.0000,RUR
79992711,2.0000,RUR
79992712,2.0000,RUR
79992713,2.0000,RUR
79992714,2.0000,RUR
7999272,2.0000,RUR
7999273,2.0000,RUR
79992740,2.0000,RUR
79992741,2.0000,RUR
79992742,2.0000,RUR
79992743,2.0000,RUR
79992744,2.0000,RUR
79992745,2.0000,RUR
79992746,2.0000,RUR
79992747,2.0000,RUR
79992748,2.0000,RUR
79992749,2.0000,RUR
79992750,2.0000,RUR
79992751,2.0000,RUR
79992752,2.0000,RUR
79992753,2.0000,RUR
79992754,2.0000,RUR
79992755,2.0000,RUR
79992756,2.0000,RUR
79992757,2.0000,RUR
79992758,2.0000,RUR
79992759,2.0000,RUR
79992760,2.0000,RUR
79992761,2.0000,RUR
79992762,2.0000,RUR
79992763,2.0000,RUR
79992764,2.0000,RUR
79992765,2.0000,RUR
79992766,2.0000,RUR
79992767,2.0000,RUR
79992768,2.0000,RUR
79992769,2.0000,RUR
7999277,2.0000,RUR
7999278,2.0000,RUR
7999279,2.0000,RUR
79992800,2.0000,RUR
79992801,2.0000,RUR
79992802,2.0000,RUR
79992803,2.0000,RUR
79992804,2.0000,RUR
79992805,2.0000,RUR
79992806,2.0000,RUR
79992807,2.0000,RUR
79992808,2.0000,RUR
79992809,2.0000,RUR
7999281,2.0000,RUR
7999282,2.0000,RUR
7999283,2.0000,RUR
79992840,2.0000,RUR
79992841,2.0000,RUR
79992842,2.0000,RUR
79992843,2.0000,RUR
79992844,2.0000,RUR
79992845,2.0000,RUR
79992846,2.0000,RUR
79992847,2.0000,RUR
79992848,2.0000,RUR
79992849,2.0000,RUR
79992850,2.0000,RUR
79992851,2.0000,RUR
79992852,2.0000,RUR
79992853,2.0000,RUR
79992854,2.0000,RUR
79992855,2.0000,RUR
79992856,2.0000,RUR
79992857,2.0000,RUR
79992858,2.0000,RUR
79992859,2.0000,RUR
7999286,2.0000,RUR
7999287,2.0000,RUR
7999288,2.0000,RUR
7999289,2.0000,RUR
79992900,2.0000,RUR
79992901,2.0000,RUR
79992902,2.0000,RUR
79992903,2.0000,RUR
79992904,2.0000,RUR
79992905,2.0000,RUR
79992906,2.0000,RUR
79992907,2.0000,RUR
79992908,2.0000,RUR
79992909,2.0000,RUR
7999291,2.0000,RUR
7999292,2.0000,RUR
7999293,2.0000,RUR
79992940,2.0000,RUR
79992941,2.0000,RUR
79992942,2.0000,RUR
79992943,2.0000,RUR
79992944,2.0000,RUR
79992945,2.0000,RUR
79992946,2.0000,RUR
79992947,2.0000,RUR
79992948,2.0000,RUR
79992949,2.0000,RUR
79992953,2.0000,RUR
79992954,2.0000,RUR
79992955,2.0000,RUR
79992956,2.0000,RUR
79992957,2.0000,RUR
79992958,2.0000,RUR
79992959,2.0000,RUR
7999296,2.0000,RUR
7999297,2.0000,RUR
79992990,2.0000,RUR
79992991,2.0000,RUR
79992992,2.0000,RUR
79992993,2.0000,RUR
79992994,2.0000,RUR
79992995,2.0000,RUR
79992996,2.0000,RUR
79992997,2.0000,RUR
79993000,2.0000,RUR
79993001,2.0000,RUR
79993002,2.0000,RUR
79993003,2.0000,RUR
79993004,2.0000,RUR
79993005,2.0000,RUR
79993006,2.0000,RUR
79993007,2.0000,RUR
79993008,2.0000,RUR
79993009,2.0000,RUR
7999301,2.0000,RUR
7999302,2.0000,RUR
7999303,2.0000,RUR
7999304,2.0000,RUR
7999305,2.0000,RUR
7999306,2.0000,RUR
7999307,2.0000,RUR
79993070,2.0000,RUR
79993071,2.0000,RUR
79993072,2.0000,RUR
79993073,2.0000,RUR
79993074,2.0000,RUR
79993075,2.0000,RUR
79993076,2.0000,RUR
79993077,2.0000,RUR
79993078,2.0000,RUR
79993079,2.0000,RUR
7999308,2.0000,RUR
79993080,2.0000,RUR
79993081,2.0000,RUR
79993082,2.0000,RUR
79993083,2.0000,RUR
79993084,2.0000,RUR
79993085,2.0000,RUR
79993086,2.0000,RUR
79993087,2.0000,RUR
79993088,2.0000,RUR
79993089,2.0000,RUR
79993090,2.0000,RUR
79993091,2.0000,RUR
79993092,2.0000,RUR
79993093,2.0000,RUR
79993094,2.0000,RUR
79993095,2.0000,RUR
79993096,2.0000,RUR
79993097,2.0000,RUR
79993098,2.0000,RUR
79993099,2.0000,RUR
7999310,2.0000,RUR
7999311,2.0000,RUR
7999312,2.0000,RUR
7999313,2.0000,RUR
7999314,2.0000,RUR
7999315,2.0000,RUR
79993150,2.0000,RUR
79993151,2.0000,RUR
79993152,2.0000,RUR
79993153,2.0000,RUR
79993154,2.0000,RUR
7999317,2.0000,RUR
7999318,2.0000,RUR
7999319,2.0000,RUR
7999320,2.0000,RUR
7999321,2.0000,RUR
7999322,2.0000,RUR
7999323,2.0000,RUR
7999324,2.0000,RUR
7999325,2.0000,RUR
7999326,2.0000,RUR
7999327,2.0000,RUR
7999328,2.0000,RUR
7999329,2.0000,RUR
79993300,2.0000,RUR
79993301,2.0000,RUR
79993302,2.0000,RUR
79993303,2.0000,RUR
79993304,2.0000,RUR
79993305,2.0000,RUR
79993306,2.0000,RUR
79993307,2.0000,RUR
79993308,2.0000,RUR
79993309,2.0000,RUR
7999331,2.0000,RUR
7999332,2.0000,RUR
79993320,2.0000,RUR
79993321,2.0000,RUR
79993322,2.0000,RUR
79993323,2.0000,RUR
79993324,2.0000,RUR
79993325,2.0000,RUR
79993326,2.0000,RUR
79993327,2.0000,RUR
79993328,2.0000,RUR
79993329,2.0000,RUR
79993340,2.0000,RUR
79993341,2.0000,RUR
79993342,2.0000,RUR
79993343,2.0000,RUR
79993344,2.0000,RUR
79993345,2.0000,RUR
79993346,2.0000,RUR
79993347,2.0000,RUR
79993348,2.0000,RUR
79993349,2.0000,RUR
7999335,2.0000,RUR
7999336,2.0000,RUR
7999337,2.0000,RUR
7999338,2.0000,RUR
79993390,2.0000,RUR
79993391,2.0000,RUR
79993392,2.0000,RUR
79993393,2.0000,RUR
79993394,2.0000,RUR
79993395,2.0000,RUR
79993396,2.0000,RUR
79993397,2.0000,RUR
79993398,2.0000,RUR
79993399,2.0000,RUR
79993400,2.0000,RUR
79993401,2.0000,RUR
79993402,2.0000,RUR
79993403,2.0000,RUR
79993404,2.0000,RUR
79993405,2.0000,RUR
79993406,2.0000,RUR
79993407,2.0000,RUR
79993408,2.0000,RUR
79993409,2.0000,RUR
7999341,2.0000,RUR
7999342,2.0000,RUR
7999343,2.0000,RUR
7999344,2.0000,RUR
7999345,2.0000,RUR
7999346,2.0000,RUR
7999347,2.0000,RUR
7999348,2.0000,RUR
7999349,2.0000,RUR
79993500,2.0000,RUR
79993501,2.0000,RUR
79993502,2.0000,RUR
79993503,2.0000,RUR
79993504,2.0000,RUR
79993505,2.0000,RUR
79993506,2.0000,RUR
79993507,2.0000,RUR
79993508,2.0000,RUR
79993509,2.0000,RUR
7999351,2.0000,RUR
7999352,2.0000,RUR
7999353,2.0000,RUR
7999354,2.0000,RUR
7999355,2.0000,RUR
7999356,2.0000,RUR
7999357,2.0000,RUR
7999358,2.0000,RUR
79993590,2.0000,RUR
79993591,2.0000,RUR
79993592,2.0000,RUR
79993593,2.0000,RUR
79993594,2.0000,RUR
79993595,2.0000,RUR
79993596,2.0000,RUR
79993597,2.0000,RUR
79993598,2.0000,RUR
79993599,2.0000,RUR
79993600,2.0000,RUR
79993601,2.0000,RUR
79993602,2.0000,RUR
79993603,2.0000,RUR
79993604,2.0000,RUR
79993605,2.0000,RUR
79993606,2.0000,RUR
79993607,2.0000,RUR
79993608,2.0000,RUR
79993609,2.0000,RUR
7999361,2.0000,RUR
7999362,2.0000,RUR
7999363,2.0000,RUR
79993630,2.0000,RUR
79993631,2.0000,RUR
79993632,2.0000,RUR
79993633,2.0000,RUR
79993634,2.0000,RUR
79993635,2.0000,RUR
79993636,2.0000,RUR
79993637,2.0000,RUR
79993638,2.0000,RUR
79993639,2.0000,RUR
7999364,2.0000,RUR
7999365,2.0000,RUR
7999366,2.0000,RUR
7999367,2.0000,RUR
7999368,2.0000,RUR
7999369,2.0000,RUR
7999370,2.0000,RUR
7999371,2.0000,RUR
7999372,2.0000,RUR
7999373,2.0000,RUR
7999374,2.0000,RUR
7999375,2.0000,RUR
7999376,2.0000,RUR
79993765,2.0000,RUR
79993766,2.0000,RUR
79993767,2.0000,RUR
79993768,2.0000,RUR
79993769,2.0000,RUR
7999377,2.0000,RUR
79993770,2.0000,RUR
79993771,2.0000,RUR
79993772,2.0000,RUR
79993773,2.0000,RUR
79993774,2.0000,RUR
79993775,2.0000,RUR
79993776,2.0000,RUR
79993777,2.0000,RUR
79993778,2.0000,RUR
79993779,2.0000,RUR
79993780,2.0000,RUR
79993781,2.0000,RUR
79993782,2.0000,RUR
79993783,2.0000,RUR
79993784,2.0000,RUR
79993785,2.0000,RUR
79993786,2.0000,RUR
79993787,2.0000,RUR
79993788,2.0000,RUR
79993789,2.0000,RUR
7999379,2.0000,RUR
79993800,2.0000,RUR
79993801,2.0000,RUR
79993802,2.0000,RUR
79993803,2.0000,RUR
79993804,2.0000,RUR
79993805,2.0000,RUR
79993806,2.0000,RUR
79993807,2.0000,RUR
79993808,2.0000,RUR
79993809,2.0000,RUR
7999381,2.0000,RUR
79993810,2.0000,RUR
79993811,2.0000,RUR
79993812,2.0000,RUR
7999382,2.0000,RUR
7999383,2.0000,RUR
7999384,2.0000,RUR
7999385,2.0000,RUR
7999386,2.0000,RUR
7999387,2.0000,RUR
7999388,2.0000,RUR
7999389,2.0000,RUR
7999390,2.0000,RUR
7999391,2.0000,RUR
7999392,2.0000,RUR
7999393,2.0000,RUR
7999394,2.0000,RUR
7999395,2.0000,RUR
7999396,2.0000,RUR
7999397,2.0000,RUR
7999398,2.0000,RUR
7999399,2.0000,RUR
79994000,2.0000,RUR
79994001,2.0000,RUR
79994002,2.0000,RUR
79994003,2.0000,RUR
79994004,2.0000,RUR
79994005,2.0000,RUR
79994006,2.0000,RUR
79994007,2.0000,RUR
79994008,2.0000,RUR
79994009,2.0000,RUR
7999401,2.0000,RUR
7999402,2.0000,RUR
7999403,2.0000,RUR
7999404,2.0000,RUR
7999405,2.0000,RUR
7999406,2.0000,RUR
7999407,2.0000,RUR
7999408,2.0000,RUR
7999409,2.0000,RUR
7999410,2.0000,RUR
7999411,2.0000,RUR
7999412,2.0000,RUR
7999413,2.0000,RUR
7999414,2.0000,RUR
7999415,2.0000,RUR
7999416,2.0000,RUR
7999417,2.0000,RUR
7999418,2.0000,RUR
7999419,2.0000,RUR
7999420,2.0000,RUR
7999421,2.0000,RUR
7999422,2.0000,RUR
79994230,2.0000,RUR
79994231,2.0000,RUR
79994232,2.0000,RUR
79994233,2.0000,RUR
79994234,2.0000,RUR
79994235,2.0000,RUR
79994236,2.0000,RUR
79994237,2.0000,RUR
79994238,2.0000,RUR
79994239,2.0000,RUR
7999424,2.0000,RUR
7999425,2.0000,RUR
7999426,2.0000,RUR
7999427,2.0000,RUR
7999428,2.0000,RUR
7999429,2.0000,RUR
7999430,2.0000,RUR
7999431,2.0000,RUR
7999432,2.0000,RUR
7999433,2.0000,RUR
7999434,2.0000,RUR
79994350,2.0000,RUR
79994351,2.0000,RUR
79994352,2.0000,RUR
79994353,2.0000,RUR
79994354,2.0000,RUR
79994355,2.0000,RUR
79994356,2.0000,RUR
79994357,2.0000,RUR
79994358,2.0000,RUR
79994359,2.0000,RUR
79994360,2.0000,RUR
79994361,2.0000,RUR
79994362,2.0000,RUR
79994363,2.0000,RUR
79994364,2.0000,RUR
79994365,2.0000,RUR
79994366,2.0000,RUR
79994367,2.0000,RUR
79994368,2.0000,RUR
79994369,2.0000,RUR
7999437,2.0000,RUR
7999438,2.0000,RUR
7999439,2.0000,RUR
7999440,2.0000,RUR
7999441,2.0000,RUR
7999442,2.0000,RUR
7999443,2.0000,RUR
7999445,2.0000,RUR
7999446,2.0000,RUR
7999447,2.0000,RUR
7999448,2.0000,RUR
79994490,2.0000,RUR
79994491,2.0000,RUR
79994492,2.0000,RUR
79994493,2.0000,RUR
79994494,2.0000,RUR
79994495,2.0000,RUR
79994496,2.0000,RUR
79994497,2.0000,RUR
79994498,2.0000,RUR
79994499,2.0000,RUR
7999450,2.0000,RUR
7999451,2.0000,RUR
7999452,2.0000,RUR
7999453,2.0000,RUR
7999454,2.0000,RUR
7999455,2.0000,RUR
7999456,2.0000,RUR
7999457,2.0000,RUR
7999458,2.0000,RUR
7999459,2.0000,RUR
7999460,2.0000,RUR
7999461,2.0000,RUR
7999462,2.0000,RUR
7999463,2.0000,RUR
7999464,2.0000,RUR
7999465,2.0000,RUR
7999466,2.0000,RUR
7999467,2.0000,RUR
7999468,2.0000,RUR
7999469,2.0000,RUR
7999470,2.0000,RUR
7999471,2.0000,RUR
7999472,2.0000,RUR
7999473,2.0000,RUR
7999474,2.0000,RUR
79994750,2.0000,RUR
79994751,2.0000,RUR
79994752,2.0000,RUR
79994753,2.0000,RUR
79994754,2.0000,RUR
79994755,2.0000,RUR
79994756,2.0000,RUR
79994757,2.0000,RUR
79994758,2.0000,RUR
79994759,2.0000,RUR
7999476,2.0000,RUR
7999477,2.0000,RUR
7999478,2.0000,RUR
7999479,2.0000,RUR
79994800,2.0000,RUR
79994801,2.0000,RUR
79994802,2.0000,RUR
79994803,2.0000,RUR
79994804,2.0000,RUR
79994805,2.0000,RUR
79994806,2.0000,RUR
79994807,2.0000,RUR
79994808,2.0000,RUR
79994809,2.0000,RUR
7999481,2.0000,RUR
7999482,2.0000,RUR
7999483,2.0000,RUR
79994840,2.0000,RUR
79994841,2.0000,RUR
79994842,2.0000,RUR
79994843,2.0000,RUR
79994844,2.0000,RUR
79994845,2.0000,RUR
79994846,2.0000,RUR
79994847,2.0000,RUR
79994848,2.0000,RUR
79994849,2.0000,RUR
79994850,2.0000,RUR
79994851,2.0000,RUR
79994852,2.0000,RUR
79994853,2.0000,RUR
79994854,2.0000,RUR
79994855,2.0000,RUR
79994856,2.0000,RUR
79994857,2.0000,RUR
79994858,2.0000,RUR
79994859,2.0000,RUR
7999486,2.0000,RUR
7999487,2.0000,RUR
7999488,2.0000,RUR
7999489,2.0000,RUR
79994900,2.0000,RUR
79994901,2.0000,RUR
79994902,2.0000,RUR
79994903,2.0000,RUR
79994904,2.0000,RUR
79994905,2.0000,RUR
79994906,2.0000,RUR
79994907,2.0000,RUR
79994908,2.0000,RUR
79994909,2.0000,RUR
79994910,2.0000,RUR
79994911,2.0000,RUR
79994912,2.0000,RUR
79994913,2.0000,RUR
79994914,2.0000,RUR
79994915,2.0000,RUR
79994916,2.0000,RUR
79994917,2.0000,RUR
79994918,2.0000,RUR
79994919,2.0000,RUR
79994920,2.0000,RUR
79994921,2.0000,RUR
79994922,2.0000,RUR
79994923,2.0000,RUR
79994924,2.0000,RUR
79994925,2.0000,RUR
79994926,2.0000,RUR
79994927,2.0000,RUR
79994928,2.0000,RUR
79994929,2.0000,RUR
79994930,2.0000,RUR
79994931,2.0000,RUR
79994932,2.0000,RUR
79994933,2.0000,RUR
79994934,2.0000,RUR
79994935,2.0000,RUR
79994936,2.0000,RUR
79994937,2.0000,RUR
79994938,2.0000,RUR
79994939,2.0000,RUR
79994940,2.0000,RUR
79994941,2.0000,RUR
79994942,2.0000,RUR
79994943,2.0000,RUR
79994944,2.0000,RUR
79994945,2.0000,RUR
79994946,2.0000,RUR
79994947,2.0000,RUR
79994948,2.0000,RUR
79994949,2.0000,RUR
7999495,2.0000,RUR
7999496,2.0000,RUR
79994970,2.0000,RUR
79994971,2.0000,RUR
79994972,2.0000,RUR
79994973,2.0000,RUR
79994974,2.0000,RUR
79994975,2.0000,RUR
79994976,2.0000,RUR
79994977,2.0000,RUR
79994978,2.0000,RUR
79994979,2.0000,RUR
7999498,2.0000,RUR
79994990,2.0000,RUR
79994991,2.0000,RUR
79994992,2.0000,RUR
79994993,2.0000,RUR
79994994,2.0000,RUR
79994995,2.0000,RUR
79994996,2.0000,RUR
79994997,2.0000,RUR
79994998,2.0000,RUR
79994999,2.0000,RUR
79995003,2.0000,RUR
79995004,2.0000,RUR
79995005,2.0000,RUR
79995006,2.0000,RUR
79995007,2.0000,RUR
79995008,2.0000,RUR
79995009,2.0000,RUR
7999501,2.0000,RUR
7999502,2.0000,RUR
7999503,2.0000,RUR
7999504,2.0000,RUR
7999505,2.0000,RUR
7999506,2.0000,RUR
7999507,2.0000,RUR
7999508,2.0000,RUR
79995090,2.0000,RUR
79995091,2.0000,RUR
79995092,2.0000,RUR
79995093,2.0000,RUR
79995094,2.0000,RUR
79995095,2.0000,RUR
79995096,2.0000,RUR
79995097,2.0000,RUR
79995100,2.0000,RUR
79995101,2.0000,RUR
79995102,2.0000,RUR
79995103,2.0000,RUR
79995104,2.0000,RUR
79995105,2.0000,RUR
79995106,2.0000,RUR
79995107,2.0000,RUR
79995108,2.0000,RUR
79995109,2.0000,RUR
7999511,2.0000,RUR
7999512,2.0000,RUR
7999513,2.0000,RUR
7999514,2.0000,RUR
7999515,2.0000,RUR
7999516,2.0000,RUR
7999517,2.0000,RUR
7999518,2.0000,RUR
7999519,2.0000,RUR
799952,2.0000,RUR
799953,2.0000,RUR
7999530,2.0000,RUR
7999531,2.0000,RUR
7999532,2.0000,RUR
7999533,2.0000,RUR
7999534,2.0000,RUR
7999535,2.0000,RUR
7999536,2.0000,RUR
7999537,2.0000,RUR
79995380,2.0000,RUR
79995381,2.0000,RUR
79995382,2.0000,RUR
79995383,2.0000,RUR
79995384,2.0000,RUR
79995385,2.0000,RUR
79995386,2.0000,RUR
79995387,2.0000,RUR
79995388,2.0000,RUR
79995389,2.0000,RUR
79995390,2.0000,RUR
79995391,2.0000,RUR
79995392,2.0000,RUR
79995393,2.0000,RUR
79995394,2.0000,RUR
79995395,2.0000,RUR
79995396,2.0000,RUR
79995397,2.0000,RUR
79995398,2.0000,RUR
79995399,2.0000,RUR
79995400,2.0000,RUR
79995401,2.0000,RUR
79995402,2.0000,RUR
79995403,2.0000,RUR
79995404,2.0000,RUR
79995405,2.0000,RUR
79995406,2.0000,RUR
79995407,2.0000,RUR
79995408,2.0000,RUR
79995409,2.0000,RUR
7999541,2.0000,RUR
7999542,2.0000,RUR
7999543,2.0000,RUR
7999544,2.0000,RUR
7999545,2.0000,RUR
7999546,2.0000,RUR
79995470,2.0000,RUR
79995471,2.0000,RUR
79995472,2.0000,RUR
79995473,2.0000,RUR
79995474,2.0000,RUR
79995475,2.0000,RUR
79995476,2.0000,RUR
79995477,2.0000,RUR
79995478,2.0000,RUR
79995479,2.0000,RUR
7999548,2.0000,RUR
7999549,2.0000,RUR
79995500,2.0000,RUR
79995501,2.0000,RUR
79995502,2.0000,RUR
79995503,2.0000,RUR
79995504,2.0000,RUR
79995505,2.0000,RUR
79995506,2.0000,RUR
79995507,2.0000,RUR
79995508,2.0000,RUR
79995509,2.0000,RUR
7999551,2.0000,RUR
7999552,2.0000,RUR
7999553,2.0000,RUR
7999554,2.0000,RUR
7999555,2.0000,RUR
7999556,2.0000,RUR
7999557,2.0000,RUR
7999558,2.0000,RUR
7999559,2.0000,RUR
799956,2.0000,RUR
7999570,2.0000,RUR
79995710,2.0000,RUR
79995711,2.0000,RUR
79995712,2.0000,RUR
79995713,2.0000,RUR
79995714,2.0000,RUR
79995715,2.0000,RUR
79995716,2.0000,RUR
79995717,2.0000,RUR
79995718,2.0000,RUR
79995719,2.0000,RUR
7999572,2.0000,RUR
7999573,2.0000,RUR
7999574,2.0000,RUR
7999575,2.0000,RUR
7999576,2.0000,RUR
7999577,2.0000,RUR
7999578,2.0000,RUR
7999579,2.0000,RUR
7999580,2.0000,RUR
7999581,2.0000,RUR
7999582,2.0000,RUR
7999583,2.0000,RUR
7999584,2.0000,RUR
7999585,2.0000,RUR
7999586,2.0000,RUR
7999587,2.0000,RUR
7999588,2.0000,RUR
7999589,2.0000,RUR
79995903,2.0000,RUR
79995904,2.0000,RUR
79995905,2.0000,RUR
79995906,2.0000,RUR
79995907,2.0000,RUR
79995908,2.0000,RUR
79995909,2.0000,RUR
7999591,2.0000,RUR
7999592,2.0000,RUR
7999593,2.0000,RUR
7999594,2.0000,RUR
7999595,2.0000,RUR
7999596,2.0000,RUR
7999597,2.0000,RUR
7999598,2.0000,RUR
7999599,2.0000,RUR
7999600,2.0000,RUR
79996010,2.0000,RUR
79996011,2.0000,RUR
79996012,2.0000,RUR
79996013,2.0000,RUR
79996014,2.0000,RUR
79996015,2.0000,RUR
79996016,2.0000,RUR
79996017,2.0000,RUR
79996018,2.0000,RUR
79996019,2.0000,RUR
7999602,2.0000,RUR
7999603,2.0000,RUR
7999604,2.0000,RUR
79996050,2.0000,RUR
79996051,2.0000,RUR
79996052,2.0000,RUR
79996053,2.0000,RUR
79996054,2.0000,RUR
79996055,2.0000,RUR
79996056,2.0000,RUR
79996057,2.0000,RUR
79996058,2.0000,RUR
79996059,2.0000,RUR
7999606,2.0000,RUR
7999607,2.0000,RUR
7999608,2.0000,RUR
79996090,2.0000,RUR
79996091,2.0000,RUR
79996092,2.0000,RUR
79996093,2.0000,RUR
79996094,2.0000,RUR
79996095,2.0000,RUR
79996096,2.0000,RUR
79996097,2.0000,RUR
79996098,2.0000,RUR
79996099,2.0000,RUR
79996100,2.0000,RUR
79996101,2.0000,RUR
79996102,2.0000,RUR
79996103,2.0000,RUR
79996104,2.0000,RUR
79996105,2.0000,RUR
79996106,2.0000,RUR
79996107,2.0000,RUR
79996108,2.0000,RUR
79996109,2.0000,RUR
7999611,2.0000,RUR
79996120,2.0000,RUR
79996121,2.0000,RUR
79996122,2.0000,RUR
79996123,2.0000,RUR
79996124,2.0000,RUR
79996125,2.0000,RUR
79996126,2.0000,RUR
79996127,2.0000,RUR
79996128,2.0000,RUR
79996129,2.0000,RUR
79996130,2.0000,RUR
79996131,2.0000,RUR
79996132,2.0000,RUR
79996133,2.0000,RUR
79996134,2.0000,RUR
79996135,2.0000,RUR
79996136,2.0000,RUR
79996137,2.0000,RUR
79996138,2.0000,RUR
79996139,2.0000,RUR
7999614,2.0000,RUR
7999615,2.0000,RUR
7999616,2.0000,RUR
7999617,2.0000,RUR
79996180,2.0000,RUR
79996181,2.0000,RUR
79996182,2.0000,RUR
79996183,2.0000,RUR
79996184,2.0000,RUR
79996185,2.0000,RUR
79996186,2.0000,RUR
79996187,2.0000,RUR
79996188,2.0000,RUR
79996189,2.0000,RUR
7999619,2.0000,RUR
79996200,2.0000,RUR
79996201,2.0000,RUR
79996202,2.0000,RUR
79996203,2.0000,RUR
79996204,2.0000,RUR
